datetime,open,high,low,close,log_ret_1h,vol_realized,symbol
2025-09-27 17:00:00+00:00,662.64133938,662.64133938,662.64133938,662.64133938,-3.2772908730827055e-05,0.0003119984181397354,SPX
2025-09-27 18:00:00+00:00,109435.70228546,109435.70228546,109435.70228546,109435.70228546,-4.754016068986289e-05,0.0014473312415428036,BTC
2025-09-27 18:00:00+00:00,662.31333417,662.31333417,662.31333417,662.31333417,-0.0004951191512416742,0.00033242280275829253,SPX
2025-09-27 18:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.00015796547818714525,US10Y
2025-09-27 19:00:00+00:00,662.35038952,662.35038952,662.35038952,662.35038952,5.5946802720363564e-05,0.00023490150013179062,SPX
2025-09-27 19:00:00+00:00,109474.49416619001,109474.49416619001,109474.49416619001,109474.49416619001,0.0003544090843163872,0.0014209857721020909,BTC
2025-09-27 19:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0001580447123739603,US10Y
2025-09-27 20:00:00+00:00,662.39241058,662.39241058,662.39241058,662.39241058,6.344032971661306e-05,0.00021023994210695498,SPX
2025-09-27 20:00:00+00:00,109471.57076194,109471.57076194,109471.57076194,109471.57076194,-2.6704332421800814e-05,0.0009483860157187203,BTC
2025-09-27 20:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-27 21:00:00+00:00,662.42794745,662.42794745,662.42794745,662.42794745,5.364783201411427e-05,0.00021030221272667725,SPX
2025-09-27 21:00:00+00:00,109441.6,109441.6,109441.6,109441.6,-0.0002738141521856363,0.0009260185118853415,BTC
2025-09-27 21:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-27 22:00:00+00:00,109520.82852357,109520.82852357,109520.82852357,109520.82852357,0.0007236723447192617,0.0008839561491553618,BTC
2025-09-27 22:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-27 22:00:00+00:00,662.5552111000001,662.5552111000001,662.5552111000001,662.5552111000001,0.0001920985177363832,0.00020915441471515558,SPX
2025-09-27 23:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-27 23:00:00+00:00,662.28955608,662.28955608,662.28955608,662.28955608,-0.0004010356988857211,0.00022453103673684955,SPX
2025-09-27 23:00:00+00:00,109654.6096545,109654.6096545,109654.6096545,109654.6096545,0.0012207676978430726,0.0009014950168989409,BTC
2025-09-28 00:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 00:00:00+00:00,662.25478245,662.25478245,662.25478245,662.25478245,-5.2506554890641155e-05,0.00020885284002609663,SPX
2025-09-28 00:00:00+00:00,109682.98038088,109682.98038088,109682.98038088,109682.98038088,0.00025869461348371203,0.0008898722054934389,BTC
2025-09-28 01:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 01:00:00+00:00,662.21416713,662.21416713,662.21416713,662.21416713,-6.133072432579212e-05,0.00019499790279134952,SPX
2025-09-28 01:00:00+00:00,109663.52411392001,109663.52411392001,109663.52411392001,109663.52411392001,-0.00017740211594308164,0.0008904046375919491,BTC
2025-09-28 02:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 02:00:00+00:00,109403.63766467001,109403.63766467001,109403.63766467001,109403.63766467001,-0.0023726657072664636,0.0009313133402486199,BTC
2025-09-28 02:00:00+00:00,662.12826805,662.12826805,662.12826805,662.12826805,-0.00012972336736893908,0.0001740699798052759,SPX
2025-09-28 03:00:00+00:00,109496.0,109496.0,109496.0,109496.0,0.0008438784257158716,0.0009476740543121902,BTC
2025-09-28 03:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 03:00:00+00:00,662.18674228,662.18674228,662.18674228,662.18674228,8.830864195008559e-05,0.00017124921037508107,SPX
2025-09-28 04:00:00+00:00,109490.92724352,109490.92724352,109490.92724352,109490.92724352,-4.6329308737824704e-05,0.0008998077870374503,BTC
2025-09-28 04:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 04:00:00+00:00,662.22841227,662.22841227,662.22841227,662.22841227,6.292587316103493e-05,0.00017065259576060456,SPX
2025-09-28 05:00:00+00:00,109425.02998218,109425.02998218,109425.02998218,109425.02998218,-0.0006020325257729553,0.0008858775518005989,BTC
2025-09-28 05:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 05:00:00+00:00,662.241768,662.241768,662.241768,662.241768,2.0167656772152043e-05,0.00016535345344568817,SPX
2025-09-28 06:00:00+00:00,109396.72498568,109396.72498568,109396.72498568,109396.72498568,-0.00025870368019020873,0.0008859229168120874,BTC
2025-09-28 06:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 06:00:00+00:00,662.2693580600001,662.2693580600001,662.2693580600001,662.2693580600001,4.166074479972082e-05,0.00016208647652145053,SPX
2025-09-28 07:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 07:00:00+00:00,662.08967556,662.08967556,662.08967556,662.08967556,-0.0002713501347306746,0.00017135652092213578,SPX
2025-09-28 07:00:00+00:00,109455.06527611,109455.06527611,109455.06527611,109455.06527611,0.0005331488651947325,0.0008807027506118594,BTC
2025-09-28 08:00:00+00:00,662.16798611,662.16798611,662.16798611,662.16798611,0.00011827086579607737,0.00017299845864455446,SPX
2025-09-28 08:00:00+00:00,109557.62910841001,109557.62910841001,109557.62910841001,109557.62910841001,0.0009366017808769556,0.000864127438490236,BTC
2025-09-28 08:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 09:00:00+00:00,662.59882967,662.59882967,662.59882967,662.59882967,0.000650444395281724,0.00021783779382734557,SPX
2025-09-28 09:00:00+00:00,109559.5,109559.5,109559.5,109559.5,1.7076634744483954e-05,0.0008105319138547924,BTC
2025-09-28 09:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 10:00:00+00:00,662.37810912,662.37810912,662.37810912,662.37810912,-0.0003331688961214496,0.00022750776745685764,SPX
2025-09-28 10:00:00+00:00,109560.52977694,109560.52977694,109560.52977694,109560.52977694,9.3992040905988e-06,0.0008083212287580872,BTC
2025-09-28 10:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 11:00:00+00:00,662.26670687,662.26670687,662.26670687,662.26670687,-0.0001681994281304,0.0002274900791429619,SPX
2025-09-28 11:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 11:00:00+00:00,109413.00500008,109413.00500008,109413.00500008,109413.00500008,-0.0013474212701556354,0.0008186964204762481,BTC
2025-09-28 12:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 12:00:00+00:00,661.97308694,661.97308694,661.97308694,661.97308694,-0.0004434543293205806,0.00024178096389560952,SPX
2025-09-28 12:00:00+00:00,109418.41,109418.41,109418.41,109418.41,4.939875676512884e-05,0.0007852603350334422,BTC
2025-09-28 13:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 13:00:00+00:00,662.0988853,662.0988853,662.0988853,662.0988853,0.00019001740542190504,0.00024238147145345617,SPX
2025-09-28 13:00:00+00:00,109355.38472496001,109355.38472496001,109355.38472496001,109355.38472496001,-0.000576168428789714,0.0007760517095295991,BTC
2025-09-28 14:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 14:00:00+00:00,662.45948248,662.45948248,662.45948248,662.45948248,0.0005444791225217571,0.00026919093988328686,SPX
2025-09-28 14:00:00+00:00,109671.05248466,109671.05248466,109671.05248466,109671.05248466,0.002882464621940528,0.0009615820086702556,BTC
2025-09-28 15:00:00+00:00,662.50745491,662.50745491,662.50745491,662.50745491,7.241302204175071e-05,0.00026975039532740343,SPX
2025-09-28 15:00:00+00:00,109878.84091178,109878.84091178,109878.84091178,109878.84091178,0.001892858939225306,0.0010252699389687449,BTC
2025-09-28 15:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 16:00:00+00:00,110066.75,110066.75,110066.75,110066.75,0.001708687436373424,0.0010613624628695506,BTC
2025-09-28 16:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 16:00:00+00:00,662.54385326,662.54385326,662.54385326,662.54385326,5.493877827156268e-05,0.0002700520831721132,SPX
2025-09-28 17:00:00+00:00,110246.32,110246.32,110246.32,110246.32,0.0016301351505383366,0.0010960246634225082,BTC
2025-09-28 17:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 17:00:00+00:00,662.52707417,662.52707417,662.52707417,662.52707417,-2.532557262213686e-05,0.0002700260530303754,SPX
2025-09-28 18:00:00+00:00,110242.25930381,110242.25930381,110242.25930381,110242.25930381,-3.6833619258658246e-05,0.0010958768824292332,BTC
2025-09-28 18:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 18:00:00+00:00,662.58987624,662.58987624,662.58987624,662.58987624,9.478721108813204e-05,0.00024976887653438217,SPX
2025-09-28 19:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 19:00:00+00:00,662.52448861,662.52448861,662.52448861,662.52448861,-9.868979129290523e-05,0.0002507238250584673,SPX
2025-09-28 19:00:00+00:00,110314.68756312001,110314.68756312001,110314.68756312001,110314.68756312001,0.0006567760657034682,0.0010981936644672474,BTC
2025-09-28 20:00:00+00:00,662.32253777,662.32253777,662.32253777,662.32253777,-0.00030486665636608734,0.0002585216639865483,SPX
2025-09-28 20:00:00+00:00,110359.48552248,110359.48552248,110359.48552248,110359.48552248,0.0004060099951797014,0.0010958282778819502,BTC
2025-09-28 20:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 21:00:00+00:00,662.72426779,662.72426779,662.72426779,662.72426779,0.0006063635346666985,0.00028697052958721674,SPX
2025-09-28 21:00:00+00:00,110841.0,110841.0,110841.0,110841.0,0.004353654441100474,0.0013592082346751823,BTC
2025-09-28 21:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 22:00:00+00:00,662.43198764,662.43198764,662.43198764,662.43198764,-0.00044112557072750747,0.0002991785952305847,SPX
2025-09-28 22:00:00+00:00,110866.57501571,110866.57501571,110866.57501571,110866.57501571,0.0002307094452831393,0.0013598694498137079,BTC
2025-09-28 22:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 23:00:00+00:00,111960.21739169,111960.21739169,111960.21739169,111960.21739169,0.009816154922985376,0.002336600566752016,BTC
2025-09-28 23:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-28 23:00:00+00:00,662.46359334,662.46359334,662.46359334,662.46359334,4.7710476900775234e-05,0.0002873183198477598,SPX
2025-09-29 00:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-29 00:00:00+00:00,662.77595103,662.77595103,662.77595103,662.77595103,0.00047139809117702214,0.0003018236832774367,SPX
2025-09-29 00:00:00+00:00,112205.785,112205.785,112205.785,112205.785,0.0021909451381727507,0.0023479904898298233,BTC
2025-09-29 01:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-29 01:00:00+00:00,663.3900092,663.3900092,663.3900092,663.3900092,0.0009260654130773815,0.0003516252951820125,SPX
2025-09-29 01:00:00+00:00,112296.40000001,112296.40000001,112296.40000001,112296.40000001,0.0008072527662115192,0.0023360520715892713,BTC
2025-09-29 02:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-29 02:00:00+00:00,663.46358562,663.46358562,663.46358562,663.46358562,0.00011090359985832521,0.0003489869357656957,SPX
2025-09-29 02:00:00+00:00,111886.5,111886.5,111886.5,111886.5,-0.003656839632204978,0.002429236264383176,BTC
2025-09-29 03:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-29 03:00:00+00:00,111789.0,111789.0,111789.0,111789.0,-0.0008717987099640112,0.0024571194824910413,BTC
2025-09-29 03:00:00+00:00,663.52093405,663.52093405,663.52093405,663.52093405,8.643421107912275e-05,0.00034898612643702054,SPX
2025-09-29 04:00:00+00:00,111897.0,111897.0,111897.0,111897.0,0.0009656394087436126,0.0024494977995609614,BTC
2025-09-29 04:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-29 04:00:00+00:00,664.18424013,664.18424013,664.18424013,664.18424013,0.000999176847516381,0.00039573986340357264,SPX
2025-09-29 05:00:00+00:00,111845.41621175001,111845.41621175001,111845.41621175001,111845.41621175001,-0.00046109977748010067,0.002445892393211626,BTC
2025-09-29 05:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-29 05:00:00+00:00,664.33555314,664.33555314,664.33555314,664.33555314,0.00022779187998711592,0.0003956663405551238,SPX
2025-09-29 06:00:00+00:00,111790.89682433,111790.89682433,111790.89682433,111790.89682433,-0.0004875718773913462,0.002451094190335305,BTC
2025-09-29 06:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-29 06:00:00+00:00,663.58713728,663.58713728,663.58713728,663.58713728,-0.00112719805850503,0.0004718180292640295,SPX
2025-09-29 07:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-29 07:00:00+00:00,663.70669931,663.70669931,663.70669931,663.70669931,0.0001801590981997947,0.0004660481830267646,SPX
2025-09-29 07:00:00+00:00,111676.62850210001,111676.62850210001,111676.62850210001,111676.62850210001,-0.0010226840076423827,0.0024816587561362975,BTC
2025-09-29 08:00:00+00:00,664.38450808,664.38450808,664.38450808,664.38450808,0.001020726325237753,0.0005024346016243306,SPX
2025-09-29 08:00:00+00:00,111899.81406139,111899.81406139,111899.81406139,111899.81406139,0.0019965040222160724,0.00249290944834732,BTC
2025-09-29 08:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-29 09:00:00+00:00,665.05670003,665.05670003,665.05670003,665.05670003,0.0010112399152086837,0.0005233571212620672,SPX
2025-09-29 09:00:00+00:00,112129.53598561,112129.53598561,112129.53598561,112129.53598561,0.002050820615126625,0.0024968149613228347,BTC
2025-09-29 09:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-29 10:00:00+00:00,665.27479115,665.27479115,665.27479115,665.27479115,0.000327874854350263,0.0005138977545898045,SPX
2025-09-29 10:00:00+00:00,112134.10069829,112134.10069829,112134.10069829,112134.10069829,4.0708451429338766e-05,0.002496301477986268,BTC
2025-09-29 10:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-29 11:00:00+00:00,665.50813277,665.50813277,665.50813277,665.50813277,0.0003506832229316359,0.0005094274798293561,SPX
2025-09-29 11:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-29 11:00:00+00:00,112133.7665023,112133.7665023,112133.7665023,112133.7665023,-2.9803287837637527e-06,0.002456869985744693,BTC
2025-09-29 12:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-29 12:00:00+00:00,665.1358573900001,665.1358573900001,665.1358573900001,665.1358573900001,-0.000559541684276077,0.0005163409275823356,SPX
2025-09-29 12:00:00+00:00,112144.89038788,112144.89038788,112144.89038788,112144.89038788,9.91970055768121e-05,0.0024560324809881503,BTC
2025-09-29 13:00:00+00:00,4.18200005,4.18200005,4.18200005,4.18200005,0.0,0.0,US10Y
2025-09-29 13:00:00+00:00,665.60678528,665.60678528,665.60678528,665.60678528,0.000707767068640841,0.0005266791092126599,SPX
2025-09-29 13:00:00+00:00,112064.46572918,112064.46572918,112064.46572918,112064.46572918,-0.0007174068338837714,0.002460202848417893,BTC
2025-09-29 14:00:00+00:00,4.15057093,4.15057093,4.15057093,4.15057093,-0.007543714688226233,0.0015398543126077479,US10Y
2025-09-29 14:00:00+00:00,664.96602244,664.96602244,664.96602244,664.96602244,-0.000963138410488007,0.0005740905410101375,SPX
2025-09-29 14:00:00+00:00,113280.0,113280.0,113280.0,113280.0,0.010788337369222134,0.0031523824033886376,BTC
2025-09-29 15:00:00+00:00,4.14546565,4.14546565,4.14546565,4.14546565,-0.001230775827765207,0.0015493961461883635,US10Y
2025-09-29 15:00:00+00:00,664.88560324,664.88560324,664.88560324,664.88560324,-0.00012094462050527,0.0005766853192653759,SPX
2025-09-29 15:00:00+00:00,114099.0,114099.0,114099.0,114099.0,0.0072038626423207575,0.0033710446869990853,BTC
2025-09-29 16:00:00+00:00,663.60433822,663.60433822,663.60433822,663.60433822,-0.0019289049578441464,0.0007161206593102291,SPX
2025-09-29 16:00:00+00:00,113875.94940415,113875.94940415,113875.94940415,113875.94940415,-0.0019567997940637127,0.0034466898352559176,BTC
2025-09-29 16:00:00+00:00,4.13900012,4.13900012,4.13900012,4.13900012,-0.0015608806873470549,0.0015660523601120479,US10Y
2025-09-29 17:00:00+00:00,113687.71776443,113687.71776443,113687.71776443,113687.71776443,-0.001654321052136254,0.003502635971757594,BTC
2025-09-29 17:00:00+00:00,4.1359843000000005,4.1359843000000005,4.1359843000000005,4.1359843000000005,-0.0007289004982862224,0.0015644047399699804,US10Y
2025-09-29 17:00:00+00:00,663.72747539,663.72747539,663.72747539,663.72747539,0.00018554090106270849,0.0007162368345112945,SPX
2025-09-29 18:00:00+00:00,114118.39140316,114118.39140316,114118.39140316,114118.39140316,0.00378105884336577,0.0035268081870957757,BTC
2025-09-29 18:00:00+00:00,4.13913941,4.13913941,4.13913941,4.13913941,0.0007625529873529491,0.0015818217336367505,US10Y
2025-09-29 18:00:00+00:00,663.45288814,663.45288814,663.45288814,663.45288814,-0.0004137904108034718,0.000723129368064836,SPX
2025-09-29 19:00:00+00:00,114080.74822676,114080.74822676,114080.74822676,114080.74822676,-0.0003299151504467801,0.003542051262632557,BTC
2025-09-29 19:00:00+00:00,4.13997564,4.13997564,4.13997564,4.13997564,0.0002020095137689193,0.0015847398343649987,US10Y
2025-09-29 19:00:00+00:00,663.95953493,663.95953493,663.95953493,663.95953493,0.0007633600617218406,0.0007364892885864936,SPX
2025-09-29 20:00:00+00:00,114333.27,114333.27,114333.27,114333.27,0.0022110891273676714,0.003539218828892564,BTC
2025-09-29 20:00:00+00:00,663.90150179,663.90150179,663.90150179,663.90150179,-8.74084537949571e-05,0.0007327463475767018,SPX
2025-09-29 20:00:00+00:00,4.14283003,4.14283003,4.14283003,4.14283003,0.0006892326650458358,0.0015988792759916329,US10Y
2025-09-29 21:00:00+00:00,663.75633368,663.75633368,663.75633368,663.75633368,-0.00021868301711513993,0.0007272518736921422,SPX
2025-09-29 21:00:00+00:00,114320.0,114320.0,114320.0,114320.0,-0.0001160709402050486,0.0034984626216612064,BTC
2025-09-29 21:00:00+00:00,4.14283003,4.14283003,4.14283003,4.14283003,0.0,0.0015988792759916329,US10Y
2025-09-29 22:00:00+00:00,663.3392386200001,663.3392386200001,663.3392386200001,663.3392386200001,-0.0006285833250281314,0.0007338985001730022,SPX
2025-09-29 22:00:00+00:00,114243.51838916,114243.51838916,114243.51838916,114243.51838916,-0.0006692372801531121,0.003515067964609391,BTC
2025-09-29 22:00:00+00:00,4.14283003,4.14283003,4.14283003,4.14283003,0.0,0.0015988792759916329,US10Y
2025-09-29 23:00:00+00:00,663.82345677,663.82345677,663.82345677,663.82345677,0.0007297043130698455,0.000746615256841683,SPX
2025-09-29 23:00:00+00:00,114250.57560459,114250.57560459,114250.57560459,114250.57560459,6.17715347370762e-05,0.003009069475519311,BTC
2025-09-29 23:00:00+00:00,4.14283003,4.14283003,4.14283003,4.14283003,0.0,0.0015988792759916329,US10Y
2025-09-30 00:00:00+00:00,114373.090341,114373.090341,114373.090341,114373.090341,0.001071759107970749,0.002995927563634712,BTC
2025-09-30 00:00:00+00:00,4.14283003,4.14283003,4.14283003,4.14283003,0.0,0.0015988792759916329,US10Y
2025-09-30 00:00:00+00:00,663.99620282,663.99620282,663.99620282,663.99620282,0.0002601950494209859,0.0007431047737080761,SPX
2025-09-30 01:00:00+00:00,4.14283003,4.14283003,4.14283003,4.14283003,0.0,0.0015988792759916329,US10Y
2025-09-30 01:00:00+00:00,663.7318740100001,663.7318740100001,663.7318740100001,663.7318740100001,-0.00039816709174811393,0.0007262640504807542,SPX
2025-09-30 01:00:00+00:00,114591.56461398001,114591.56461398001,114591.56461398001,114591.56461398001,0.0019083673794746403,0.003004508193227037,BTC
2025-09-30 02:00:00+00:00,4.14283003,4.14283003,4.14283003,4.14283003,0.0,0.0015988792759916329,US10Y
2025-09-30 02:00:00+00:00,663.57255024,663.57255024,663.57255024,663.57255024,-0.0002400711816434864,0.00072791656828218,SPX
2025-09-30 02:00:00+00:00,114578.95662194,114578.95662194,114578.95662194,114578.95662194,-0.00011003153446331737,0.0028571651721001224,BTC
2025-09-30 03:00:00+00:00,4.14283003,4.14283003,4.14283003,4.14283003,0.0,0.0015988792759916329,US10Y
2025-09-30 03:00:00+00:00,664.06257005,664.06257005,664.06257005,664.06257005,0.0007381844977771834,0.0007430157478783874,SPX
2025-09-30 03:00:00+00:00,114529.55179389,114529.55179389,114529.55179389,114529.55179389,-0.00043127886569926943,0.00284607268344628,BTC
2025-09-30 04:00:00+00:00,664.06620205,664.06620205,664.06620205,664.06620205,5.469349171782767e-06,0.0007140139657608054,SPX
2025-09-30 04:00:00+00:00,114437.48,114437.48,114437.48,114437.48,-0.00080423629665205,0.0028700777029558406,BTC
2025-09-30 04:00:00+00:00,4.14283003,4.14283003,4.14283003,4.14283003,0.0,0.0015988792759916329,US10Y
2025-09-30 05:00:00+00:00,114152.71325741,114152.71325741,114152.71325741,114152.71325741,-0.0024915057452101763,0.002942054133031437,BTC
2025-09-30 05:00:00+00:00,4.14283003,4.14283003,4.14283003,4.14283003,0.0,0.0015988792759916329,US10Y
2025-09-30 05:00:00+00:00,664.23176052,664.23176052,664.23176052,664.23176052,0.0002492791158648089,0.0007143351012331902,SPX
2025-09-30 06:00:00+00:00,113961.5,113961.5,113961.5,113961.5,-0.0016764698653712884,0.0029753894898500053,BTC
2025-09-30 06:00:00+00:00,4.14283003,4.14283003,4.14283003,4.14283003,0.0,0.0015988792759916329,US10Y
2025-09-30 06:00:00+00:00,663.82010373,663.82010373,663.82010373,663.82010373,-0.000619940853614942,0.0006867045249383096,SPX
2025-09-30 07:00:00+00:00,113952.5,113952.5,113952.5,113952.5,-7.897715809335182e-05,0.0029564122999687983,BTC
2025-09-30 07:00:00+00:00,4.14283003,4.14283003,4.14283003,4.14283003,0.0,0.0015988792759916329,US10Y
2025-09-30 07:00:00+00:00,664.6476576,664.6476576,664.6476576,664.6476576,0.0012458773951973257,0.0007309079617156383,SPX
2025-09-30 08:00:00+00:00,4.14283003,4.14283003,4.14283003,4.14283003,0.0,0.0015988792759916329,US10Y
2025-09-30 08:00:00+00:00,662.66723214,662.66723214,662.66723214,662.66723214,-0.0029841101684828786,0.0009314498624397281,SPX
2025-09-30 08:00:00+00:00,113759.64248123,113759.64248123,113759.64248123,113759.64248123,-0.001693871594028451,0.0029894635723945137,BTC
2025-09-30 09:00:00+00:00,662.79528665,662.79528665,662.79528665,662.79528665,0.00019322237872909653,0.0009032596601980117,SPX
2025-09-30 09:00:00+00:00,113505.0,113505.0,113505.0,113505.0,-0.002240934489529778,0.0030323787318183304,BTC
2025-09-30 09:00:00+00:00,4.14283003,4.14283003,4.14283003,4.14283003,0.0,0.0015988792759916329,US10Y
2025-09-30 10:00:00+00:00,662.6197382400001,662.6197382400001,662.6197382400001,662.6197382400001,-0.00026489576129762327,0.0008979437178452944,SPX
2025-09-30 10:00:00+00:00,112829.36151090001,112829.36151090001,112829.36151090001,112829.36151090001,-0.0059702865395969695,0.003308334453675896,BTC
2025-09-30 10:00:00+00:00,4.14283003,4.14283003,4.14283003,4.14283003,0.0,0.0015988792759916329,US10Y
2025-09-30 11:00:00+00:00,663.66026375,663.66026375,663.66026375,663.66026375,0.0015690890640343014,0.0009607107306602342,SPX
2025-09-30 11:00:00+00:00,112959.99999999,112959.99999999,112959.99999999,112959.99999999,0.0011571714698455082,0.003312834966779339,BTC
2025-09-30 11:00:00+00:00,4.14283003,4.14283003,4.14283003,4.14283003,0.0,0.0015988792759916329,US10Y
2025-09-30 12:00:00+00:00,663.93512534,663.93512534,663.93512534,663.93512534,0.000414074342508286,0.0009617164306265594,SPX
2025-09-30 12:00:00+00:00,4.14283003,4.14283003,4.14283003,4.14283003,0.0,0.0015988792759916329,US10Y
2025-09-30 12:00:00+00:00,113101.79829005,113101.79829005,113101.79829005,113101.79829005,0.0012545092512699085,0.0033180906471794187,BTC
2025-09-30 13:00:00+00:00,4.14283003,4.14283003,4.14283003,4.14283003,0.0,0.0015988792759916329,US10Y
2025-09-30 13:00:00+00:00,663.38099487,663.38099487,663.38099487,663.38099487,-0.0008349638699574058,0.0009586547383641629,SPX
2025-09-30 13:00:00+00:00,113046.0,113046.0,113046.0,113046.0,-0.0004934674721948085,0.0033152603384812903,BTC
2025-09-30 14:00:00+00:00,4.12022303,4.12022303,4.12022303,4.12022303,-0.005471841035570968,0.0012028385323722527,US10Y
2025-09-30 14:00:00+00:00,662.87477263,662.87477263,662.87477263,662.87477263,-0.0007633855806528089,0.0009520379065013262,SPX
2025-09-30 14:00:00+00:00,113444.81,113444.81,113444.81,113444.81,0.003521647630384095,0.002569776112247067,BTC
2025-09-30 15:00:00+00:00,4.11500036,4.11500036,4.11500036,4.11500036,-0.0012683737775749382,0.0012041194377782473,US10Y
2025-09-30 15:00:00+00:00,663.51193516,663.51193516,663.51193516,663.51193516,0.0009607493429610869,0.0009778023841389243,SPX
2025-09-30 15:00:00+00:00,113632.5,113632.5,113632.5,113632.5,0.00165309376566114,0.0021070483481374705,BTC
2025-09-30 16:00:00+00:00,663.18841941,663.18841941,663.18841941,663.18841941,-0.0004876998114884401,0.0009009478442074882,SPX
2025-09-30 16:00:00+00:00,113133.5,113133.5,113133.5,113133.5,-0.00440101960105288,0.0022512654551058464,BTC
2025-09-30 16:00:00+00:00,4.13575659,4.13575659,4.13575659,4.13575659,0.005031362313077992,0.0015943848163098343,US10Y
2025-09-30 17:00:00+00:00,112858.0,112858.0,112858.0,112858.0,-0.0024381460052893544,0.0022777127154947102,BTC
2025-09-30 17:00:00+00:00,4.12655285,4.12655285,4.12655285,4.12655285,-0.0022278864943792165,0.0016511929573569005,US10Y
2025-09-30 17:00:00+00:00,663.1786097300001,663.1786097300001,663.1786097300001,663.1786097300001,-1.4791803150338012e-05,0.0008998288715961178,SPX
2025-09-30 18:00:00+00:00,113262.0,113262.0,113262.0,113262.0,0.003573327701030138,0.0022618489415339917,BTC
2025-09-30 18:00:00+00:00,4.13654507,4.13654507,4.13654507,4.13654507,0.002418517840961032,0.0017216852221552425,US10Y
